RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
01:31:05.224;+33:33:35.359;4.60E+20;0.8;-999/-999;3.34114e-15;1.16438e-15;1.15663e-15;8.61034e-16;-9.990E+02;1.49789e-15;1.11508e-15;-9.990E+02;6.69481e-15;2.9e-15;-9.990E+02
01:31:57.870;+33:41:43.138;4.54E+20;-0.041;+0.45/-0.28;1.71203e-14;3.81676e-15;1.76037e-15;8.99547e-16;-9.990E+02;4.53977e-15;1.88749e-15;-9.990E+02;1.52617e-14;4.46923e-15;-9.990E+02
01:31:30.419;+33:44:18.740;4.60E+20;0.786;+0.43/-0.28;8.06883e-15;1.6467e-15;3.22001e-15;1.33544e-15;-9.990E+02;8.36917e-15;2.43671e-15;-9.990E+02;7.82069e-15;2.90537e-15;-9.990E+02
01:31:03.437;+33:33:20.470;4.60E+20;0.8;-999/-999;4.22251e-15;1.27759e-15;4.26318e-15;1.69548e-15;-9.990E+02;1.57764e-15;1.16946e-15;-9.990E+02;3.5268e-15;2.13434e-15;-9.990E+02
01:32:05.911;+33:39:30.303;4.53E+20;0.147;+0.36/-0.24;1.03008e-14;2.80476e-15;4.23414e-15;-1.97405e-12;1.19591e-11;2.69767e-15;1.5385e-15;-9.990E+02;1.48054e-14;4.80411e-15;-9.990E+02
01:31:18.775;+33:43:47.543;4.62E+20;0.8;-999/-999;3.21698e-15;1.14892e-15;2.02651e-15;1.17598e-15;-9.990E+02;2.62124e-15;1.52111e-15;-9.990E+02;2.92875e-15;1.98798e-15;-9.990E+02
01:31:36.940;+33:29:47.614;4.54E+20;0.8;-999/-999;4.40031e-15;1.29136e-15;1.89878e-15;1.10337e-15;-9.990E+02;2.46801e-15;1.43415e-15;-9.990E+02;7.36415e-15;3.02995e-15;-9.990E+02
01:30:56.821;+33:37:33.099;4.63E+20;0.8;-999/-999;3.82823e-15;1.23021e-15;2.65381e-15;1.33729e-15;-9.990E+02;1.71529e-15;1.22754e-15;-9.990E+02;5.11181e-15;2.5759e-15;-9.990E+02
01:31:03.187;+33:41:39.196;4.65E+20;0.151;+0.27/-0.20;3.21273e-14;4.66676e-15;1.96098e-15;9.67791e-16;-9.990E+02;1.56714e-14;3.46356e-15;-9.990E+02;2.9196e-14;6.07305e-15;-9.990E+02
01:31:06.223;+33:42:15.338;4.64E+20;0.8;-999/-999;4.33622e-15;1.32774e-15;1.67096e-15;1.03593e-15;-9.990E+02;3.23764e-15;1.66035e-15;-9.990E+02;6.4304e-15;2.84343e-15;-9.990E+02
